id,lat,lon
8069,None,None
8070,None,None
8071,55.865675,9.873531
8072,None,None
8073,55.650000,12.600000
8074,56.153423,10.225530
8075,55.815972,12.538458
8076,55.250578,11.293522
8077,55.096710,10.240669
8078,None,None
8079,None,None
8080,55.850061,10.573092
8081,None,None
8082,None,None
8083,None,None
8084,55.666667,12.583333
8090,55.666667,12.583333
8091,55.666667,12.583333
8092,55.646202,12.636435
8093,57.035498,9.941163
8094,55.666667,12.583333
8095,55.470276,8.451869
8096,None,None
8097,55.666667,12.583333
8098,None,None
8099,55.326574,11.150012
8100,55.666667,12.583333
8101,55.393475,10.394935
8102,55.721114,11.465466
8103,55.666667,12.583333
8104,55.666667,12.583333
8105,55.666667,12.583333
8106,55.597441,12.635080
8107,None,None
8108,None,None
8109,56.412850,10.895649
8110,55.058732,10.591346
8111,55.666667,12.583333
8112,55.666667,12.583333
8113,55.635239,12.648948
8114,55.415177,9.917962
8115,55.933333,12.316667
8116,None,None
8117,55.666667,12.583333
8118,54.887358,9.680958
8119,55.666667,12.583333
8120,None,None
8121,55.666667,12.583333
8122,55.666667,12.583333
8123,56.031296,9.931704
8124,55.676612,12.205151
8125,55.666667,12.583333
8126,56.029377,12.586267
8129,54.838136,11.360328
8130,None,None
8131,None,None
8132,55.393475,10.394935
8133,55.182124,14.711167
8134,55.164984,14.968167
8135,55.865675,9.873531
8136,56.065579,12.285119
8137,55.933333,12.316667
8138,55.286807,14.785096
8139,55.100907,14.706636
8140,55.182124,14.711167
8141,55.933333,12.316667
8142,55.172668,14.809903
8143,None,None
8144,55.182124,14.711167
8145,55.273035,14.805166
8146,55.865675,9.873531
8147,55.100907,14.706636
8148,None,None
8149,None,None
8150,None,None
8151,None,None
8152,55.666667,12.583333
8153,None,None
8154,55.575781,9.761693
8155,55.666667,12.583333
8156,None,None
8157,None,None
8158,55.058981,15.132815
8159,55.273035,14.805166
8160,None,None
8161,55.164984,14.968167
8162,None,None
8163,None,None
8164,55.058981,15.132815
8165,55.068666,14.925412
8166,55.100907,14.706636
8167,55.252434,9.489315
8168,55.068666,14.925412
8169,55.773043,12.232387
8170,55.666667,12.583333
8171,55.666667,12.583333
8172,55.100907,14.706636
8173,55.393475,10.394935
8174,55.651014,12.598493
8175,55.441121,11.809437
8176,55.678467,12.522092
8177,55.273035,14.805166
8178,55.100907,14.706636
8179,55.650000,12.600000
8180,55.666667,12.583333
8181,55.058981,15.132815
8182,None,None
8183,54.855740,11.886676
8184,55.678467,12.522092
8185,None,None
8186,55.058981,15.132815
8187,56.460704,10.036390
8188,55.100907,14.706636
8189,55.058981,15.132815
8190,None,None
8191,55.666667,12.583333
8192,55.317917,11.974003
8193,55.182124,14.711167
8194,55.100907,14.706636
8195,56.153423,10.225530
8196,55.666667,12.583333
8197,None,None
8198,None,None
8199,55.273035,14.805166
8200,55.646202,12.636435
8201,55.646202,12.636435
8202,None,None
8203,55.100907,14.706636
8204,None,None
8205,55.310570,10.479239
8206,None,None
